id      ,date,station_id                          ,temperature_mean  ,temperature_median,temperature_min   ,temperature_max   ,rain_sum          ,humidity_mean     ,humidity_min,humidity_max,wind_speed_mean     ,rain_mean           ,rain_min,rain_max,rain_no_hours,humidity_no_hours,wind_speed_no_hours,solar_rad_std_sum,solar_rad_std_no_hours,station_id                          ,datasource,src_id  ,src_elevation,latitude,longitude,geom                                          ,distance_water,,
11108142,2023/01/07,93b185d0-bc96-5949-a8fe-3a9656067930,22.76208333,21.5,16.47,28.12,0,45.72875,32.96,69.12,1.383333333,0,0,0,24,24,24,8559,24,93b185d0-bc96-5949-a8fe-3a9656067930,metos,0020F840,444.1,-33.902212,18.923728,POINT (18.923728 -33.902212),0,,
11090352,2023/01/07,68eeca0a-c532-5c1f-bc0d-eb6e64b38b53,22.24708333,23.5,12.21,30.94,0,53.86363636,31,94,1.766666667,0,0,0,22,22,24,10400,24,68eeca0a-c532-5c1f-bc0d-eb6e64b38b53,metos,0120D598,77.2,-33.699484,19.27756,POINT (19.27756 -33.699484),555,,
11060591,2023/01/07,2052e304-ed3a-51e1-ba27-cda6a8f195be,22.72708333,23.305,16.25,27.43,0,49.72916667,36.4,64.6,7.1625,0,0,0,24,24,24,9541,24,2052e304-ed3a-51e1-ba27-cda6a8f195be,metos,0310DF67,319.5,-33.933608,18.749158,POINT (18.749158 -33.933608),720,,
11111976,2023/01/07,9d2cf417-8153-5078-b769-8e99c883cac5,21.91916667,21.74,12.97,30.09,0,58.5075,30.68,85.61,1.226086957,0,0,0,24,24,23,6172,22,9d2cf417-8153-5078-b769-8e99c883cac5,metos,0020F842,176.1,-33.9969,18.864548,POINT (18.864548 -33.9969),0,,
11089264,2023/01/07,6526321d-332c-5201-9a79-d3d697528c32,23.99833333,23.83,17.24,32.9,0,50,31,68,1.7875,0,0,0,24,20,24,10081,24,6526321d-332c-5201-9a79-d3d697528c32,metos,0120D5B2,188.8,-33.88094,19.05081,POINT (19.05081 -33.88094),545,,
11075267,2023/01/07,439a667c-4c83-5981-8b02-33e01dbb1d89,23.73458333,23.665,18.51,28.74,0,37.86666667,0,54,6.516666667,0,0,0,24,15,24,9987,24,439a667c-4c83-5981-8b02-33e01dbb1d89,metos,0120D5DD,482.6,-33.936276,18.936866,POINT (18.936866 -33.936276),100,,
11110362,2023/01/07,99f5d4cf-cfac-5dce-a114-bffa2f97fe6b,26.41541667,26.125,18.05,38.02,0,41.68181818,19,69,0.823809524,0,0,0,24,22,21,3217,24,99f5d4cf-cfac-5dce-a114-bffa2f97fe6b,metos,0120B1D3,127.3,-33.69929,18.951556,POINT (18.951556 -33.69929),240,,
11059413,2023/01/07,1dc437ca-5868-51c7-9530-e0d6bafad538,20.83166667,20.34,13.17,30.02,0,63.75625,35.09,91.58,1.508333333,0,0,0,24,24,24,8686,24,1dc437ca-5868-51c7-9530-e0d6bafad538,metos,0020EEB9,386,-33.591832,19.3682,POINT (19.3682 -33.591832),0,,
11149325,2023/01/07,f8b66203-aaf2-5b79-ad3e-c51ff60d5196,21.88416667,21.055,12.64,30.86,0,56.19521739,26.67,90.68,1.2125,0,0,0,24,23,24,9475,24,f8b66203-aaf2-5b79-ad3e-c51ff60d5196,metos,0000A18F,167.15,-33.8588167,18.8186869,POINT (18.8186869 -33.8588167),0,,
11083107,2023/01/07,546925ed-ea39-53b2-a3dd-6825fbbb668c,21.65416667,21.485,12.53,29.35,0,61.94590909,41.62,98.55,0.595238095,0,0,0,24,22,21,6258,22,546925ed-ea39-53b2-a3dd-6825fbbb668c,metos,0020F4AE,500.9,-33.875788,18.899676,POINT (18.899676 -33.875788),0,,
11060085,2023/01/07,1eec0a7a-5853-56fd-9f67-c92d7d40f735,26.48551673,25.665,21.08,33.93,0,0,0,0,1.733333333,0,0,0,24,0,24,10030,24,1eec0a7a-5853-56fd-9f67-c92d7d40f735,metos,00208EEC,239.66,-33.63677473,19.0572135,POINT (19.057213498984876 -33.63677472922212),380,,
11106560,2023/01/07,8e829ae2-11e1-5457-98ae-c4475876cd2c,21.96958333,21.84,14.71,30.91,0,65.5626087,29.34,99.5,1.10952381,0,0,0,24,23,21,9209,24,8e829ae2-11e1-5457-98ae-c4475876cd2c,metos,0020F397,279.4,-33.852444,19.370588,POINT (19.370588 -33.852444),0,,
11072858,2023/01/07,3ecec81c-c734-5d04-80b3-8a031ed73e6d,22.51208333,22.53,14.81,31.1,0,53.4,30,80,3.7375,0,0,0,24,20,24,10521,24,3ecec81c-c734-5d04-80b3-8a031ed73e6d,metos,0120D5AE,236.2,-33.478996,19.178462,POINT (19.178462 -33.478996),5,,
11145464,2023/01/07,f1e4a5f0-f6f3-5191-baff-ce43174e7b20,20.94666667,21.775,9.33,30.9,0,59.33565217,28.64,96.12,0.945833333,0,0,0,24,23,24,9336,24,f1e4a5f0-f6f3-5191-baff-ce43174e7b20,metos,00208EF0,273.38,-33.6388749,19.22345587,POINT (19.22345587205882 -33.63887489557904),570,,
11060687,2023/01/07,207119df-8946-5f59-bb27-548cbc8cd581,21.0575,20.135,13.1,29.15,0,65.50416667,35.31,96.24,1.145833333,0,0,0,24,24,24,8740,24,207119df-8946-5f59-bb27-548cbc8cd581,metos,0020FA28,136.6,-33.903692,18.73573,POINT (18.73573 -33.903692),0,,
11084358,2023/01/07,58ed0b81-f0a3-5915-9831-055c1e6735ae,22.82833333,23.485,13.66,29.99,0,57.81818182,30,84,1.161904762,0,0,0,24,22,21,9923,24,58ed0b81-f0a3-5915-9831-055c1e6735ae,metos,0120D5A2,136,-33.969048,18.829176,POINT (18.829176 -33.969048),310,,
11073789,2023/01/07,406da46a-c698-50b9-9c8f-42f15e79f7a8,25.88625,24.85,20.28,33.14,0,37.99,22.24,57.51,1.758333333,0,0,0,24,24,24,8767,24,406da46a-c698-50b9-9c8f-42f15e79f7a8,metos,0020EE85,163.7,-33.624208,19.036232,POINT (19.036232 -33.624208),0,,
11091034,2023/01/07,6a1a6a0f-d34b-5e74-80ad-7aeb4fa721fe,22.21041667,21.75,14.18,31.5,0,52.81818182,29,81,2.057142857,0,0,0,24,22,21,10507,24,6a1a6a0f-d34b-5e74-80ad-7aeb4fa721fe,metos,0120D5A1,231.8,-33.531332,19.229656,POINT (19.229656 -33.531332),300,,
11143023,2023/01/07,ece4a009-02b7-51d1-bdcc-5fc34ff9a79d,24.22958333,23.48,18.15,31.01,0,45.24916667,26.69,57.92,1.529166667,0,0,0,24,24,24,8927,24,ece4a009-02b7-51d1-bdcc-5fc34ff9a79d,metos,0020F843,197.8,-33.815288,18.890536,POINT (18.890536 -33.815288),0,,
11150031,2023/01/07,fadfbfc6-b67e-5b13-bc71-839610a24d59,22.39916667,22.51,13.39,29.57,0,57.88130435,34.64,91.17,0.1375,0,0,0,24,23,24,7945,24,fadfbfc6-b67e-5b13-bc71-839610a24d59,metos,0020F7E7,152.2,-33.903912,18.811236,POINT (18.811236 -33.903912),0,,
11091283,2023/01/07,6a434fd3-2248-5726-8da0-a2467667aec8,25.97083333,26.05,19.19,33.52,0,39.55555556,21,55,1.579166667,0,0,0,24,18,24,9316,24,6a434fd3-2248-5726-8da0-a2467667aec8,metos,0120D5D4,130.1,-33.695572,18.952162,POINT (18.952162 -33.695572),250,,
11101255,2023/01/07,83bbb7ae-c969-5f76-aa00-5f48cb6fe3a9,25.46270378,25.145,17.65,33.7,0,35.3125,22,53,1.395,0,0,0,24,16,20,8430,24,83bbb7ae-c969-5f76-aa00-5f48cb6fe3a9,metos,0120D5B3,158.7,-33.60132,18.858044,POINT (18.858044 -33.60132),290,,
11069781,2023/01/07,341b89ba-e3a7-51e0-815f-dab9e1dced33,24.74958333,23.545,17.27,34.1,0,41.57333333,19.75,69.42,1.608333333,0,0,0,24,24,24,8531,24,341b89ba-e3a7-51e0-815f-dab9e1dced33,metos,0020EE98,318.6,-33.377092,18.836256,POINT (18.836256 -33.377092),0,,
11146160,2023/01/07,f2b99fe6-9b57-56d6-aef3-fc1000ab104b,21.00708333,20.15,14,28.35,0,73.74681818,47.38,100,0.808333333,0,0,0,24,22,24,8663,24,f2b99fe6-9b57-56d6-aef3-fc1000ab104b,metos,0020F295,220.5,-33.956004,18.731072,POINT (18.731072 -33.956004),0,,
11058307,2023/01/07,1c3e49eb-fa07-588b-8cca-c980c2dfef68,23.95833333,23.395,18.11,30.44,0,45.7075,30.95,57.5,2.2875,0,0,0,24,24,24,8686,24,1c3e49eb-fa07-588b-8cca-c980c2dfef68,metos,0020F839,245.5,-33.948488,18.908912,POINT (18.908912 -33.948488),0,,
11088492,2023/01/07,63056440-2689-50c2-b49a-0d9066ac4b0c,23.10916667,23.795,13.81,30.28,0,60.31833333,25.95,99.52,1.9625,0,0,0,24,24,24,9195,24,63056440-2689-50c2-b49a-0d9066ac4b0c,metos,0020F3DF,535,-33.387224,19.381352,POINT (19.381352 -33.387224),0,,
11083667,2023/01/07,55f2ae85-8f4e-5e57-a403-f6b752b43eae,21.63392858,22.26,12.16,30.03,0,60.92291667,35.53,100,1.108333333,0,0,0,24,24,24,6103,24,55f2ae85-8f4e-5e57-a403-f6b752b43eae,metos,0000057D,494.16,-33.704333,19.332136,POINT (19.332136 -33.704333),0,,
11118735,2023/01/07,ae50a68a-e161-5b72-9083-47a86aff0cfb,22.75291667,21.59,15.66,29.78,0,69.40333333,37.38,99.41,0.695833333,0,0,0,24,21,24,8402,24,ae50a68a-e161-5b72-9083-47a86aff0cfb,metos,0020F405,305.9,-34.008652,18.891978,POINT (18.891978 -34.008652),0,,
11109620,2023/01/07,9747ee1a-10a2-5a4a-aaf3-d5cffdbeb2a8,24.68125,25.315,18.44,30.44,0,38.08695652,26,53,0.95,0,0,0,24,23,20,8870,24,9747ee1a-10a2-5a4a-aaf3-d5cffdbeb2a8,metos,0120D59D,163.2,-33.934784,18.903558,POINT (18.903558 -33.934784),20,,
11077110,2023/01/07,48349069-f811-515b-9629-3c8471cb3a8a,23.05583333,22.145,17.34,31.28,0,51.08333333,31,68.5,1.485,0,0,0,24,24,20,7711,24,48349069-f811-515b-9629-3c8471cb3a8a,metos,0310DF54,270,-33.910263,19.102215,POINT (19.102215 -33.910263),100,,
11064490,2023/01/07,28c74ee6-172c-5eea-94a8-6b6d86b948a3,21.70375,22.295,14.07,27.68,0,62.77217391,38.66,99.49,0.7875,0,0,0,24,23,24,9021,24,28c74ee6-172c-5eea-94a8-6b6d86b948a3,metos,0020F4D5,246.8,-33.92452,18.790424,POINT (18.790424 -33.92452),0,,
11069365,2023/01/07,3357d0a1-5911-5ba6-bbd4-91a246c6bce8,23.06716126,24.08593507,13.84,30.49,0,54,30,82,0,0,0,0,24,19,24,10283,24,3357d0a1-5911-5ba6-bbd4-91a246c6bce8,metos,0120D59A,178.2,-33.88498,18.85128,POINT (18.85128 -33.88498),75,,
11059947,2023/01/07,1ebf5c1e-9843-51a0-9004-bf4a8213be41,20.51333333,19.57,13.84,28.96,0,61.94041667,33.66,86.77,0.045833333,0,0,0,24,24,24,0,0,1ebf5c1e-9843-51a0-9004-bf4a8213be41,metos,00203F45,350.96,-34.04484953,19.09532198,POINT (19.095321980659488 -34.04484952533755),355,,
11136767,2023/01/07,de1cbd84-7077-5b8e-abe8-00839309cc87,22.09291667,20.555,17,28.16,0,50.18521739,34.15,93.01,4.366666667,0,0,0,24,23,24,8798,24,de1cbd84-7077-5b8e-abe8-00839309cc87,metos,0020F4D1,701.5,-33.643448,19.110226,POINT (19.110226 -33.643448),0,,
11111977,2023/01/08,9d2cf417-8153-5078-b769-8e99c883cac5,21.94208333,20.805,14.91,30.46,0,70.8975,34.52,98.31,1.40952381,0,0,0,24,24,21,8498,24,9d2cf417-8153-5078-b769-8e99c883cac5,metos,0020F842,176.1,-33.9969,18.864548,POINT (18.864548 -33.9969),0,,
11149326,2023/01/08,f8b66203-aaf2-5b79-ad3e-c51ff60d5196,22.18,20.75,14.08,32.19,0,65.60869565,27.22,94.45,1.279166667,0,0,0,24,23,24,9473,24,f8b66203-aaf2-5b79-ad3e-c51ff60d5196,metos,0000A18F,167.15,-33.8588167,18.8186869,POINT (18.8186869 -33.8588167),0,,
11108143,2023/01/08,93b185d0-bc96-5949-a8fe-3a9656067930,23.06291667,22.25,17.91,28.79,0,56.22416667,40.34,72.36,1.128571429,0,0,0,24,24,21,6341,22,93b185d0-bc96-5949-a8fe-3a9656067930,metos,0020F840,444.1,-33.902212,18.923728,POINT (18.923728 -33.902212),0,,
11091035,2023/01/08,6a1a6a0f-d34b-5e74-80ad-7aeb4fa721fe,25.49179709,24.69,14.9,36.26,0,48.39130435,15,87,1.438095238,0,0,0,24,23,21,10536,24,6a1a6a0f-d34b-5e74-80ad-7aeb4fa721fe,metos,0120D5A1,231.8,-33.531332,19.229656,POINT (19.229656 -33.531332),300,,
11095282,2023/01/08,74fb653a-df98-568a-8d10-6cbb7a60aeef,24.40875,24.61,12.07,36.16,0,55.46095238,18.96,0,0.654166667,0,0,0,24,21,24,10392,24,74fb653a-df98-568a-8d10-6cbb7a60aeef,metos,209044,216.17,-33.66919229,19.30439689,POINT (19.304396893501 -33.669192294582),0,,
11064491,2023/01/08,28c74ee6-172c-5eea-94a8-6b6d86b948a3,21.94041667,20.82,16.44,28.09,0,77.53272727,43.14,99.83,1.129166667,0,0,0,24,22,24,9067,24,28c74ee6-172c-5eea-94a8-6b6d86b948a3,metos,0020F4D5,246.8,-33.92452,18.790424,POINT (18.790424 -33.92452),0,,
11109621,2023/01/08,9747ee1a-10a2-5a4a-aaf3-d5cffdbeb2a8,23.90375,22.65,16.95,31.64,0,58.61904762,31,97,1.047058824,0,0,0,24,21,17,8953,24,9747ee1a-10a2-5a4a-aaf3-d5cffdbeb2a8,metos,0120D59D,163.2,-33.934784,18.903558,POINT (18.903558 -33.934784),20,,
11060592,2023/01/08,2052e304-ed3a-51e1-ba27-cda6a8f195be,23.2175,22.17,17.9,29.47,0,59.35416667,39.7,88.5,6.925,0,0,0,24,24,24,9624,24,2052e304-ed3a-51e1-ba27-cda6a8f195be,metos,0310DF67,319.5,-33.933608,18.749158,POINT (18.749158 -33.933608),720,,
11101256,2023/01/08,83bbb7ae-c969-5f76-aa00-5f48cb6fe3a9,26.66375,24.11,20.06,35.9,0,41.61111111,18,65,1.229166667,0,0,0,24,18,24,8571,24,83bbb7ae-c969-5f76-aa00-5f48cb6fe3a9,metos,0120D5B3,158.7,-33.60132,18.858044,POINT (18.858044 -33.60132),290,,
11143024,2023/01/08,ece4a009-02b7-51d1-bdcc-5fc34ff9a79d,24.72208333,22.45,18.33,32.84,0,54.24708333,28.3,87.39,1.595238095,0,0,0,24,24,21,8960,24,ece4a009-02b7-51d1-bdcc-5fc34ff9a79d,metos,0020F843,197.8,-33.815288,18.890536,POINT (18.890536 -33.815288),0,,
11073790,2023/01/08,406da46a-c698-50b9-9c8f-42f15e79f7a8,25.53083333,24.02,17.53,34.98,0,54.51521739,19.67,86.13,0.95,0,0,0,24,23,24,8772,24,406da46a-c698-50b9-9c8f-42f15e79f7a8,metos,0020EE85,163.7,-33.624208,19.036232,POINT (19.036232 -33.624208),0,,
11146161,2023/01/08,f2b99fe6-9b57-56d6-aef3-fc1000ab104b,21.26416667,19.4,15.34,28.53,0,71.95769231,51.27,100,0.99047619,0,0,0,24,13,21,8680,24,f2b99fe6-9b57-56d6-aef3-fc1000ab104b,metos,0020F295,220.5,-33.956004,18.731072,POINT (18.731072 -33.956004),0,,
11089265,2023/01/08,6526321d-332c-5201-9a79-d3d697528c32,26.64333333,26.515,17.79,35.44,0,55.75,19,85,1.320833333,0,0,0,24,16,24,10192,24,6526321d-332c-5201-9a79-d3d697528c32,metos,0120D5B2,188.8,-33.88094,19.05081,POINT (19.05081 -33.88094),545,,
11077111,2023/01/08,48349069-f811-515b-9629-3c8471cb3a8a,26.08208333,24.225,17.98,35.15,0,48.57826087,19.6,76,1.866666667,0,0,0,24,23,24,7805,24,48349069-f811-515b-9629-3c8471cb3a8a,metos,0310DF54,270,-33.910263,19.102215,POINT (19.102215 -33.910263),100,,
11083108,2023/01/08,546925ed-ea39-53b2-a3dd-6825fbbb668c,22.19206391,19.965,14.47,30.33,0,74.95652174,49.02,99.8,0.546153846,0,0,0,24,23,13,8617,24,546925ed-ea39-53b2-a3dd-6825fbbb668c,metos,0020F4AE,500.9,-33.875788,18.899676,POINT (18.899676 -33.875788),0,,
11136768,2023/01/08,de1cbd84-7077-5b8e-abe8-00839309cc87,24.37125,22.85,20.11,30.66,0,49.85652174,26.18,97.76,3.454166667,0,0,0,24,23,24,8819,24,de1cbd84-7077-5b8e-abe8-00839309cc87,metos,0020F4D1,701.5,-33.643448,19.110226,POINT (19.110226 -33.643448),0,,
11110363,2023/01/08,99f5d4cf-cfac-5dce-a114-bffa2f97fe6b,26.11642421,25.13209058,14.43,37.06,0,45.6,23,90,0.538095238,0,0,0,24,20,21,3129,24,99f5d4cf-cfac-5dce-a114-bffa2f97fe6b,metos,0120B1D3,127.3,-33.69929,18.951556,POINT (18.951556 -33.69929),240,,
11075268,2023/01/08,439a667c-4c83-5981-8b02-33e01dbb1d89,25.72875,24.425,20.26,31.38,0,40.375,0,63,5.141666667,0,0,0,24,16,24,10083,24,439a667c-4c83-5981-8b02-33e01dbb1d89,metos,0120D5DD,482.6,-33.936276,18.936866,POINT (18.936866 -33.936276),100,,
11059414,2023/01/08,1dc437ca-5868-51c7-9530-e0d6bafad538,24.55041667,23.51,15.01,35.76,0,54.5226087,17.4,89.27,1.4625,0,0,0,24,23,24,8818,24,1dc437ca-5868-51c7-9530-e0d6bafad538,metos,0020EEB9,386,-33.591832,19.3682,POINT (19.3682 -33.591832),0,,
11060086,2023/01/08,1eec0a7a-5853-56fd-9f67-c92d7d40f735,27.0625,25.49,19.28,36.08,0,0,0,0,0.695833333,0,0,0,24,0,24,10152,24,1eec0a7a-5853-56fd-9f67-c92d7d40f735,metos,00208EEC,239.66,-33.63677473,19.0572135,POINT (19.057213498984876 -33.63677472922212),380,,
11069366,2023/01/08,3357d0a1-5911-5ba6-bbd4-91a246c6bce8,23.06773828,22.05785934,15.42,33.56,0,60.35294118,31,88,0,0,0,0,24,17,24,10318,24,3357d0a1-5911-5ba6-bbd4-91a246c6bce8,metos,0120D59A,178.2,-33.88498,18.85128,POINT (18.85128 -33.88498),75,,
11121805,2023/01/08,b8102882-2e10-5c7e-99e8-f4a6e88e3e8c,25.37083333,23.415,16.75,35.28,0,50.25434783,18.93,80.4,0,0,0,0,24,23,0,0,0,b8102882-2e10-5c7e-99e8-f4a6e88e3e8c,metos,00203F51,139.7,-33.78788886,18.98841469,POINT (18.988414687866218 -33.787888856558276),0,,
11082703,2023/01/08,5317c806-ca87-5329-a8bc-8336a1d94366,21.39708333,20.335,15.99,29.2,0,42.29666667,22.15,60.92,2.583333333,0,0,0,24,24,24,9218,24,5317c806-ca87-5329-a8bc-8336a1d94366,metos,0000A1E2,1222.48,-33.37559595,19.25304332,POINT (19.253043319702137 -33.3755959510696),0,,
11106768,2023/01/08,8ec6067d-b248-55b1-a4fa-8464c730428c,26.41291667,24.205,16.56,38.17,0,49.7325,15.24,84.13,0,0,0,0,24,24,0,0,0,8ec6067d-b248-55b1-a4fa-8464c730428c,metos,07D0F3F5,177.8,-33.386575,18.887651,POINT (18.887651 -33.386575),0,,
11106561,2023/01/08,8e829ae2-11e1-5457-98ae-c4475876cd2c,24.01333333,22.275,14.38,36.3,0,67.68590909,13.68,99.99,1.416666667,0,0,0,24,22,24,9298,24,8e829ae2-11e1-5457-98ae-c4475876cd2c,metos,0020F397,279.4,-33.852444,19.370588,POINT (19.370588 -33.852444),0,,
11061605,2023/01/08,23bffa1c-114e-5a26-a158-9e2809cef68c,25.91166667,24.675,17.06,33.55,0,46.51625,23.55,91.28,1.466666667,0,0,0,24,24,24,8614,24,23bffa1c-114e-5a26-a158-9e2809cef68c,metos,0020F838,265.9,-33.734764,19.04696,POINT (19.04696 -33.734764),0,,
11059948,2023/01/08,1ebf5c1e-9843-51a0-9004-bf4a8213be41,21.5318974,20.02512566,12.1,32.75149918,0,78.00153846,42.59,93.39,0,0,0,0,13,13,13,0,0,1ebf5c1e-9843-51a0-9004-bf4a8213be41,metos,00203F45,350.96,-34.04484953,19.09532198,POINT (19.095321980659488 -34.04484952533755),355,,
11058308,2023/01/08,1c3e49eb-fa07-588b-8cca-c980c2dfef68,22.81291667,20.715,16.84,31.53,0,64.78958333,34.48,96.17,1.957142857,0,0,0,24,24,21,8649,24,1c3e49eb-fa07-588b-8cca-c980c2dfef68,metos,0020F839,245.5,-33.948488,18.908912,POINT (18.908912 -33.948488),0,,
11083668,2023/01/08,55f2ae85-8f4e-5e57-a403-f6b752b43eae,23.63458333,23.51,11.05,35.55,0,59.48869565,22.09,100,0.533333333,0,0,0,24,23,24,6019,24,55f2ae85-8f4e-5e57-a403-f6b752b43eae,metos,0000057D,494.16,-33.704333,19.332136,POINT (19.332136 -33.704333),0,,
11069782,2023/01/08,341b89ba-e3a7-51e0-815f-dab9e1dced33,25.39416667,24.605,15.95,36.42,0,48.71909091,16.81,95.11,0.485714286,0,0,0,24,22,21,8567,24,341b89ba-e3a7-51e0-815f-dab9e1dced33,metos,0020EE98,318.6,-33.377092,18.836256,POINT (18.836256 -33.377092),0,,
11118736,2023/01/08,ae50a68a-e161-5b72-9083-47a86aff0cfb,23.54583333,23.18,17.1,30.85,0,75.49608696,35.95,100,0.604166667,0,0,0,24,23,24,8459,24,ae50a68a-e161-5b72-9083-47a86aff0cfb,metos,0020F405,305.9,-34.008652,18.891978,POINT (18.891978 -34.008652),0,,
11076973,2023/01/08,47c3a51e-31a5-5a34-b6a7-b3c4420ffd73,23.65041667,24.915,17.18,29.01,0,57.10416667,36.9,89.3,1.341666667,0,0,0,24,24,24,10092,24,47c3a51e-31a5-5a34-b6a7-b3c4420ffd73,metos,0310DF6C,358.1,-34.023233,18.854243,POINT (18.854243 -34.023233),270,,
11084359,2023/01/08,58ed0b81-f0a3-5915-9831-055c1e6735ae,22.80458333,22.575,15.03,29.87,0,64.59090909,39,94,1.104166667,0,0,0,24,22,24,9940,24,58ed0b81-f0a3-5915-9831-055c1e6735ae,metos,0120D5A2,136,-33.969048,18.829176,POINT (18.829176 -33.969048),310,,
11072859,2023/01/08,3ecec81c-c734-5d04-80b3-8a031ed73e6d,25.54916667,25.31,15.74,34.45,0,52.1,20,83,2.966666667,0,0,0,24,20,24,10538,24,3ecec81c-c734-5d04-80b3-8a031ed73e6d,metos,0120D5AE,236.2,-33.478996,19.178462,POINT (19.178462 -33.478996),5,,
11104366,2023/01/08,89b54a7e-6e3e-5a44-bfb2-4c72a2b50ee5,23.32333333,21.66,16.84,31.17,0,65.39681818,35.63,99.6,0.418181818,0,0,0,24,22,11,9481,24,89b54a7e-6e3e-5a44-bfb2-4c72a2b50ee5,metos,0020F29F,323.9,-34.013096,18.87002,POINT (18.87002 -34.013096),0,,
11150032,2023/01/08,fadfbfc6-b67e-5b13-bc71-839610a24d59,21.83833333,20.445,14.9,30.06,0,74.30166667,38.59,99.84,0.171428571,0,0,0,24,24,21,7732,24,fadfbfc6-b67e-5b13-bc71-839610a24d59,metos,0020F7E7,152.2,-33.903912,18.811236,POINT (18.811236 -33.903912),0,,
11060688,2023/01/08,207119df-8946-5f59-bb27-548cbc8cd581,21.31541667,20.155,13.69,30.32,0,73.53583333,36.32,99.87,1.154166667,0,0,0,24,24,24,8882,24,207119df-8946-5f59-bb27-548cbc8cd581,metos,0020FA28,136.6,-33.903692,18.73573,POINT (18.73573 -33.903692),0,,
11145465,2023/01/08,f1e4a5f0-f6f3-5191-baff-ce43174e7b20,23.25416667,23.035,10.71,34.93,0,56.3,18.84,95.81,0.6,0,0,0,24,23,24,9398,24,f1e4a5f0-f6f3-5191-baff-ce43174e7b20,metos,00208EF0,273.38,-33.6388749,19.22345587,POINT (19.22345587205882 -33.63887489557904),570,,
11088493,2023/01/08,63056440-2689-50c2-b49a-0d9066ac4b0c,25.07208333,25.53,15.76,33.12,0,59.19454545,21.95,99.95,1.5375,0,0,0,24,22,24,9244,24,63056440-2689-50c2-b49a-0d9066ac4b0c,metos,0020F3DF,535,-33.387224,19.381352,POINT (19.381352 -33.387224),0,,
11090353,2023/01/08,68eeca0a-c532-5c1f-bc0d-eb6e64b38b53,25.15625,24.945,12.49,35.79,0,59.52631579,18,97,1.454166667,0,0,0,18,19,24,10271,24,68eeca0a-c532-5c1f-bc0d-eb6e64b38b53,metos,0120D598,77.2,-33.699484,19.27756,POINT (19.27756 -33.699484),555,,
11091284,2023/01/08,6a434fd3-2248-5726-8da0-a2467667aec8,26.66458333,25.96,18.59,35.3,0,44.95,25,74,1.104545455,0,0,0,24,20,22,9521,24,6a434fd3-2248-5726-8da0-a2467667aec8,metos,0120D5D4,130.1,-33.695572,18.952162,POINT (18.952162 -33.695572),250,,
11104367,2023/01/09,89b54a7e-6e3e-5a44-bfb2-4c72a2b50ee5,21.59636622,20.57,15.67,28.87,0.2,79.20727273,52.43,99.73,0.26,0.008333333,0,0.2,24,22,20,9375,24,89b54a7e-6e3e-5a44-bfb2-4c72a2b50ee5,metos,0020F29F,323.9,-34.013096,18.87002,POINT (18.87002 -34.013096),0,,
11090354,2023/01/09,68eeca0a-c532-5c1f-bc0d-eb6e64b38b53,25.27166667,24.48,15.73,34.48,0,57.34782609,15,98,1.6375,0,0,0,23,23,24,10446,24,68eeca0a-c532-5c1f-bc0d-eb6e64b38b53,metos,0120D598,77.2,-33.699484,19.27756,POINT (19.27756 -33.699484),555,,
11106769,2023/01/09,8ec6067d-b248-55b1-a4fa-8464c730428c,22.80125,20.91,12.34,34.27,0,62.5815,17.88,99.74,0,0,0,0,24,20,0,0,0,8ec6067d-b248-55b1-a4fa-8464c730428c,metos,07D0F3F5,177.8,-33.386575,18.887651,POINT (18.887651 -33.386575),0,,
11058309,2023/01/09,1c3e49eb-fa07-588b-8cca-c980c2dfef68,21.79583333,21.29,15.23,29.27,0,70.86833333,44.07,99.99,1.8,0,0,0,24,24,24,8595,24,1c3e49eb-fa07-588b-8cca-c980c2dfef68,metos,0020F839,245.5,-33.948488,18.908912,POINT (18.908912 -33.948488),0,,
11101257,2023/01/09,83bbb7ae-c969-5f76-aa00-5f48cb6fe3a9,23.625,21.23,15.92,33.33,0,54.54166667,17,80,1.441666667,0,0,0,24,24,24,8412,24,83bbb7ae-c969-5f76-aa00-5f48cb6fe3a9,metos,0120D5B3,158.7,-33.60132,18.858044,POINT (18.858044 -33.60132),290,,
11150033,2023/01/09,fadfbfc6-b67e-5b13-bc71-839610a24d59,22.07875,21.3,14.53,30.14,0,72.48947368,40.38,99.99,0.1625,0,0,0,24,19,24,6340,24,fadfbfc6-b67e-5b13-bc71-839610a24d59,metos,0020F7E7,152.2,-33.903912,18.811236,POINT (18.811236 -33.903912),0,,
11076974,2023/01/09,47c3a51e-31a5-5a34-b6a7-b3c4420ffd73,21.70333333,21.215,16.23,26.53,0,70.90416667,53.7,95.5,1.629166667,0,0,0,24,24,24,9798,24,47c3a51e-31a5-5a34-b6a7-b3c4420ffd73,metos,0310DF6C,358.1,-34.023233,18.854243,POINT (18.854243 -34.023233),270,,
11091285,2023/01/09,6a434fd3-2248-5726-8da0-a2467667aec8,23.09125,22.305,15.29,33.45,0,63.95238095,18,97,1.61,0,0,0,24,21,20,9407,24,6a434fd3-2248-5726-8da0-a2467667aec8,metos,0120D5D4,130.1,-33.695572,18.952162,POINT (18.952162 -33.695572),250,,
